RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
2511,Richmond,New York,108,378600,392300,393700,390500,380200,384100,385600,3.82E+05,355500,352200,348500,356200,350600,347800,345900,339800,332200,333100,336700,342200,334300,337800,339500,353400,356600,368500,365700,3.63E+05,354500,353100,357900,353500,350100,349900,352800,355700,351200,359700,365600,364500,353500,351100,357800,363500,359500,351400,351400,348900,3.49E+05,355600,369800,376400,367200,349700,346600,347900,349200,3.54E+05,358500,3.58E+05,347200,3.40E+05,341900,350200,353100,353700,358400,359800,364800,358500,356800,362800,361100,3.59E+05,352300,3.56E+05,360100,363400,365200,368200,365100,367300,372700,379500,383400,389600,392900,390400,385400,382500,385700,387100,3.97E+05,396100,392500,386900,391400,398300,4.00E+05,399900,391600,397200,400100,411600,410800,424300,430900,437800,437300,447200,457800,458900,4.57E+05,456500,456600,456400,4.53E+05,453500,4.44E+05,444200
669,Pasco,Florida,109,163500,150900,141800,133800,1.29E+05,122800,123400,122900,118200,109600,1.05E+05,105400,108800,106400,106800,1.03E+05,1.08E+05,105500,109400,104300,104700,101600,105200,113200,114700,111600,104100,99400,95200,91800,98500,104800,101600,92900,86500,89600,88800,84300,82400,80700,83200,81200,80900,80700,77100,78600,79400,85400,83600,8.10E+04,78800,80100,83600,85600,83300,82900,85400,89900,96300,97700,102100,9.90E+04,99300,100700,103900,1.04E+05,103500,101600,104500,107300,104500,100400,99200,104600,104900,107300,106400,110300,111400,1.13E+05,109900,106100,106500,112500,1.16E+05,117600,119100,1.19E+05,120100,1.16E+05,119300,117400,116600,1.16E+05,124200,131200,135200,132500,132300,133400,134200,138100,1.36E+05,145100,151100,1.61E+05,157600,159200,156400,157900,154400,153400,151200,1.52E+05,154400,157700,158600,156300,157400,
1746,Hampden,Massachusetts,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,155200,159500,1.52E+05,152800,152800,161600,160900,161200,162900,163600,1.63E+05,163500,163100,161800,160300,159600,161800,160100,1.61E+05,161900,164400,166400,162300,163100,161800,167200,162600,163200,162200,166100,169100,169400,169400,166400,165900,165200,167300,168200,168900,166800,165900,169400,170900,169500,168200,165100,1.68E+05,1.68E+05,169800,168500,170400,172700,172700,171900,169200,170200,171500,172400,1.70E+05,169200,175700,179900,178700,176200,180100,183800,187700,
2983,Montgomery,Texas,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11E+05,210900,213800,213500,211700,209100,215400,215600,224700,2.24E+05,228200,218900,217600,216200,219600,224600,2.33E+05,232200,227400,221200,221100,226400,225600,226200,224600,227800,227900,224600,2.22E+05,222600,224100,228200,228800,224600,217200,218700,224100,223100,220800,223700,234200,239500,239500,239200,240700,234200,231400,227600,230400,223200,222900,228500,247400,258300,2.70E+05,263700,258100,
2934,Greenville,South Carolina,112,148800,1.43E+05,138800,140900,140700,145800,145300,143900,141800,135300,1.31E+05,129600,136300,136400,131900,127500,129500,136300,138500,139400,137400,131400,1.34E+05,1.24E+05,126900,133100,1.43E+05,141300,1.30E+05,1.23E+05,131200,140800,148100,141900,130900,1.27E+05,127700,132700,1.33E+05,132200,135500,137800,140400,138600,136700,132600,147400,149600,152200,1.34E+05,133100,135400,140300,145600,149500,145500,146100,145400,1.60E+05,155300,156400,147600,153100,153100,151200,1.51E+05,150600,150800,150900,149200,149600,147700,148600,148200,164200,164200,165300,150100,153400,156400,160900,153800,149300,150400,158500,1.63E+05,161800,162900,164500,165300,164500,163900,164600,167600,169700,1.72E+05,172600,174100,176700,177700,179400,181500,181800,1.82E+05,179900,175800,178100,179300,180700,1.79E+05,173500,177300,176800,178100,175900,178500,180200,177800,179900,181800
2896,Burlington,New Jersey,113,2.36E+05,231800,2.39E+05,233500,226800,218400,2.09E+05,2.09E+05,214900,220100,228600,220200,223600,215100,219300,214900,206200,197700,187300,191200,195600,202800,211200,214300,223600,220900,218500,2.10E+05,204700,203100,200100,201700,204300,211500,215800,213500,205400,201700,198100,202600,200600,201500,197900,2.00E+05,198200,196200,193900,193700,192900,201300,203900,2.02E+05,192300,191800,189300,193200,195700,207600,213400,203500,201200,198100,212400,211600,203600,2.01E+05,196400,201100,197100,196400,202300,201700,200500,190400,187400,187400,1.89E+05,189900,1.90E+05,188700,188600,189200,189500,1.91E+05,193200,194100,199500,203400,202600,199900,194300,193500,192600,192800,193900,186800,187400,187200,192700,190100,190200,188900,191200,195100,196500,194100,189300,183200,1.85E+05,182100,189200,186300,185200,179300,1.76E+05,177400,179100,1.77E+05,177900,
616,Lucas,Ohio,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68400,68700,68900,70500,68400,69300,64900,67200,69300,72800,73600,73100,72900,7.60E+04,8.50E+04,88300,85300,74300,76100,76600,81800,83100,89400,89600,91700,88400,88700,87700,91600,97200,96200,93800,88900,9.30E+04,89300,90500,8.70E+04,92500,95400,95800,99100,96200,102600,101900,100600,96800,94600,96300,98900,97200,9.80E+04,104100,114400,117500,112700,107800,106400,101800,98700,99700,106100,105800,105500,101100,
353,Adams,Colorado,115,159200,154100,148200,146400,142700,144200,144800,147300,149100,142100,137100,132400,135300,140200,142300,144100,1.45E+05,149900,154600,1.59E+05,159700,161600,161200,162100,160500,161900,159400,158700,154900,154200,155900,156600,1.57E+05,156500,156300,156500,157300,154300,149800,144600,143500,146100,148700,149700,150100,149600,153500,153300,154400,158200,162900,1.69E+05,171600,1.77E+05,177500,177700,175400,178300,181900,187400,188200,1.87E+05,187200,193400,198600,201100,198500,200500,200300,202700,203500,206300,208400,210200,208900,211400,2.14E+05,219400,219900,222100,226100,2.27E+05,229500,2.30E+05,234900,239300,241900,244300,245700,248400,251600,250900,253400,255400,261500,268200,274100,275400,274300,272500,274900,276600,281400,284900,288800,291200,294800,3.04E+05,307200,305900,2.99E+05,298300,302200,306300,311600,313700,317800,326900,341400,352200
3266,East Baton Rouge,Louisiana,116,167400,162400,161800,158400,159400,156200,159200,162800,171200,166900,169100,168700,173500,168300,1.63E+05,163500,165600,161800,163200,161600,169800,166600,169200,168100,172100,173200,165800,163700,158400,162800,166700,172700,179800,181400,181100,177900,174600,174100,168900,166700,159700,156200,149300,147700,147700,149600,156300,158600,156600,151600,150900,154800,160700,161500,167400,164400,166900,157300,159400,1.58E+05,165300,162700,161100,160100,161400,161500,160900,159800,160100,164200,164300,160800,157900,155800,160300,160400,159600,159500,160500,165200,166700,167100,170700,177300,173600,171500,168100,173800,1.73E+05,169500,168300,168200,171600,1.71E+05,170400,165700,164900,165400,165700,166100,169100,169200,169100,166300,165400,158500,150500,145300,148100,152300,157900,160400,1.66E+05,167800,171100,172800,177800,178300,181600,
3286,Virginia Beach City,Virginia,117,238700,2.38E+05,238500,240300,238600,2.39E+05,238500,234200,231400,225400,227100,225700,228500,229300,232100,231400,2.30E+05,227600,229800,228900,226400,223800,229700,231200,230900,225800,227700,230200,230900,232100,232500,231500,229800,226300,222900,219400,213100,210700,208100,206600,2.05E+05,207500,213700,217400,216700,213500,210800,209200,210800,212200,218400,222300,224100,221800,224700,2.28E+05,2.28E+05,219500,218500,217600,220300,219600,219400,228400,230300,233300,2.25E+05,224800,223600,225900,224800,220900,222100,2.23E+05,228500,227900,226600,225900,226400,228200,229300,226700,227300,227600,230600,231200,232200,232700,233800,231500,236900,234500,236500,2.34E+05,238900,240100,239900,239200,238800,239100,239100,240900,242100,243400,243600,242500,2.41E+05,243400,245300,247600,247100,250300,251700,249500,2.47E+05,244800,2.46E+05,240500,246400,2.45E+05
2743,Jefferson,Louisiana,118,161700,161400,1.59E+05,160100,161300,161400,166700,164400,159800,154600,153900,154500,154900,152500,154100,154600,158800,159500,162100,162700,160200,155800,155700,156100,153900,152400,151800,151600,148100,142700,146900,150600,154700,151400,147800,149400,146900,148700,148500,152500,148700,145300,144200,144300,143700,142800,139600,136200,133300,139600,144600,145500,140300,138900,142100,146800,147700,149700,150400,151900,146500,147300,1.52E+05,154800,154600,149800,150400,151200,1.53E+05,150900,150600,148200,152200,151900,153300,152100,148200,148100,146700,151200,150600,151100,147900,150700,151500,152800,150700,1.51E+05,1.54E+05,154900,158600,158900,156800,155800,155900,158900,156800,157300,161600,162400,162900,158800,1.60E+05,159100,159900,159900,162300,163500,167600,168300,174400,172500,172700,167700,170600,175800,1.78E+05,174500,170300,
448,Clark,Washington,119,249500,248300,244400,242700,239200,236700,232600,228600,225600,2.28E+05,226100,227700,223400,222900,213600,211500,208600,214100,211500,208400,201500,202600,211900,218200,218700,2.12E+05,208600,208200,210800,213200,213800,206100,205100,199900,201300,201100,197900,196300,193600,194400,191500,185600,184500,185700,187700,185200,183300,180100,179500,181500,186900,192900,194800,196500,197200,201200,203200,210300,219500,222300,2.26E+05,2.21E+05,223700,219900,224100,223200,227800,2.23E+05,225200,224600,229200,232200,230500,2.32E+05,229700,231100,234200,238100,241200,242300,242700,244400,2.42E+05,249400,248800,252300,249200,258200,257300,255800,2.51E+05,255800,258500,262400,262900,263300,266700,271700,277500,279200,277700,282500,282500,287100,287700,289400,291300,291200,294400,300900,305600,3.12E+05,310300,313600,312900,323100,328300,333800,333700,337200
2538,Seminole,Florida,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,123300,120200,1.02E+05,99600,106500,115700,108600,102100,9.80E+04,106700,107800,116800,1.15E+05,117900,119500,120700,117900,118800,118600,121300,118800,1.22E+05,121100,1.26E+05,1.24E+05,127900,1.25E+05,127900,129300,134900,132800,135200,133100,138600,139900,141200,142200,144700,149900,159700,161700,166100,1.63E+05,164500,161900,161700,162500,158300,160500,1.63E+05,169800,1.68E+05,167100,166800,168700,167100,1.69E+05,171600,173900,1.75E+05,173200,1.75E+05,173300,179300,180200,185600,183900,195900,200200,202900,197300,198100,203800,201200,2.02E+05,2.00E+05,206100,205300,207700,209700,214400,220500,220200,217200,2.17E+05,218100,2.22E+05,221800,222100,222200,222500,230300,
3081,Williamson,Texas,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200300,206400,205800,203900,200600,201600,204700,201600,202600,2.01E+05,202700,200500,201400,202100,2.09E+05,209700,210200,205300,205700,208400,210700,215400,217200,220600,220800,222300,225500,228300,224800,226900,223100,229700,230900,236900,236400,237600,237400,240500,240200,242900,242900,244500,244800,247900,2.51E+05,251400,248500,244900,247500,251100,258100,264600,268400,266500,261200,261400,259600
3247,Prince William,Virginia,122,,,,,,,208300,198600,188600,177900,170800,169300,1.71E+05,169500,167600,176300,190400,204700,212500,2.21E+05,222200,2.21E+05,221300,225700,229500,228900,228600,2.31E+05,236600,237700,239600,241800,247800,246600,238400,229700,226400,230800,234200,239900,244700,251300,252100,247700,247500,240900,245800,243600,256200,253300,254600,255100,263600,268800,274400,274200,2.77E+05,276900,279800,280500,2.82E+05,285200,290700,295200,296200,300100,297100,300800,2.96E+05,2.97E+05,300300,299400,300700,286600,291500,292500,307700,309500,310800,307700,309800,312500,315500,316300,311200,312600,311100,313800,312400,311700,311700,312600,312100,313400,314900,321200,323900,323600,319700,3.20E+05,321700,322800,326900,329400,3.37E+05,3.36E+05,335500,331300,333700,336200,337200,336800,3.38E+05,340500,337800,334600,337200,341200,349200,343800
971,Dakota,Minnesota,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188500,189200,190500,1.90E+05,193500,188600,182400,185200,191600,197200,197400,201100,208800,211300,212900,210100,205200,210200,210700,213200,207500,208200,209100,211100,212800,217800,218300,217100,216100,216100,218300,220900,224300,225400,226200,225600,225600,223800,224500,225600,228900,231300,230600,229900,230400,231700,234400,232400,231300,2.30E+05,230200,231400,232400,234400,233600,2.39E+05,244800,250200,246400,244800,2.49E+05,250200,252600,253700,258600,
66,Ada,Idaho,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177600,172800,169900,168300,171500,176600,183200,185500,185300,184800,184200,185800,186200,189100,191700,190900,192900,190300,193100,1.89E+05,188500,187100,188400,187900,188800,189200,191100,193900,1.94E+05,198100,200100,203400,2.06E+05,2.06E+05,206500,205100,206900,208700,210800,210400,212200,211700,212400,214100,216800,221500,2.24E+05,226800,226800,224800,222100,224400,226200,228800,225800,229400,234300,240300,241100,240600,241500,246300,252300,258800,260400,261600,260400,266400
2596,Waukesha,Wisconsin,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232200,235200,230700,225700,226700,229600,2.33E+05,231200,228600,225100,228900,2.29E+05,229800,225800,2.29E+05,234200,236200,238700,238800,241400,243700,244200,2.44E+05,2.44E+05,243100,242200,242100,242500,2.44E+05,244500,244100,243600,245100,2.48E+05,249700,248600,249100,2.53E+05,255800,256600,254700,2.52E+05,251200,252800,253900,2.57E+05,258800,261400,261700,266600,267600,267600,260900,260600,257200,256800,257500,268400,276200,
1981,Pulaski,Arkansas,126,133400,131300,131800,1.28E+05,126400,124100,120700,123100,122400,127100,130100,136300,138700,136400,133600,1.34E+05,137200,137200,136500,135800,137500,135200,144400,1.43E+05,1.49E+05,136800,140100,133400,135200,137400,140500,143600,141300,1.44E+05,148300,145700,147100,1.46E+05,1.51E+05,149800,148200,1.46E+05,144900,141600,144900,148300,153400,156800,156800,154800,150500,148900,149200,145800,152200,157800,161100,154700,157600,159700,164100,157100,153100,152600,152600,1.57E+05,156500,152100,145500,142100,140700,137500,133100,137200,137600,143500,141200,142200,139400,142400,1.41E+05,141800,1.38E+05,1.40E+05,143500,144100,145800,142500,145100,142300,142900,140400,141400,141400,143600,146700,147300,146500,145100,142700,140800,140300,140600,143400,146800,148400,1.49E+05,150400,149700,149300,140600,142500,139200,139700,137500,138900,146200,146300,146900,147600
2528,Sarasota,Florida,127,221900,2.17E+05,205300,199300,197600,191500,183300,169200,158800,146600,136900,129900,129600,130100,130700,135400,142200,1.47E+05,149800,150400,149300,149600,148200,143600,139200,142800,143400,142500,132800,135500,133200,136200,1.35E+05,138500,136500,1.33E+05,129400,133400,137100,139300,134400,132200,132300,134500,133900,134100,134400,139500,1.42E+05,146300,148400,148400,148700,149200,149900,152800,152900,158100,1.53E+05,153200,155600,164100,1.69E+05,166700,167100,1.66E+05,168700,172200,174800,174300,172400,172500,174500,175800,175800,176600,179600,181500,185400,186600,186300,181500,1.75E+05,178700,181100,189800,190100,197900,197200,200100,198200,199700,202300,206100,212300,216500,217300,216500,216300,217800,220700,223300,221200,220300,220900,228800,231500,231900,228700,230800,227900,2.29E+05,229100,230700,233800,236200,234700,2.24E+05,211900,
2661,Clackamas,Oregon,128,334300,314200,308700,301600,307900,304100,302700,295200,295700,2.92E+05,296200,299500,291700,277800,264800,268500,2.68E+05,267700,268500,270200,274800,272900,271500,266600,261600,257400,252800,253200,2.57E+05,261800,265600,265600,260800,254800,248600,245400,236900,233200,228300,228700,230600,229700,2.37E+05,233200,242800,245400,249200,243600,237800,237100,237800,244400,248500,252800,255400,256500,255100,253500,258900,266500,271900,272100,274400,277800,281600,282600,282500,286300,287800,289100,286700,294700,297500,297300,295100,2.94E+05,296300,291300,297700,300500,304300,302900,306200,303800,304900,307800,316100,319800,320200,322700,323400,325200,326400,329600,333300,341800,345300,349600,345500,347600,349600,356200,362300,365800,370400,372400,375700,381100,382500,3.90E+05,384500,388800,387100,390500,393600,398400,402500,4.04E+05,412500,412300
685,Pinal,Arizona,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.80E+04,87700,8.90E+04,89700,92500,94800,98100,100300,103700,107400,110900,115600,118700,122700,125600,1.27E+05,127300,129200,132700,134200,134200,133600,136300,136500,137700,137800,140200,143200,146400,146900,146600,145600,145900,146700,146300,146700,148200,149300,148800,146500,145900,150600,152500,155600,153300,155900,156400,159400,1.59E+05,158700,157400,159300,160300,160900,161400,161900,163100,163400,1.65E+05,1.66E+05,168200,171800,175200,176600,177900,179100,182100,184800,185700,186200,1.85E+05,186300,186200,187100,188700,188500,1.91E+05,190200,192700,193100,
1290,Orange,New York,130,280900,268900,269300,271600,270700,257600,248500,247300,245800,241600,247100,246600,252100,2.41E+05,248500,248400,2.47E+05,2.32E+05,217600,216400,217500,2.24E+05,2.28E+05,2.23E+05,224400,216900,220100,216700,213300,216600,217500,221200,216700,2.19E+05,229500,234300,2.31E+05,223300,218800,219400,210500,208900,204600,2.09E+05,208300,211400,220200,224800,230500,220100,219500,210100,2.12E+05,1.99E+05,196400,199400,206200,215100,211200,211600,210800,210900,218400,218900,2.24E+05,219200,209900,206600,208600,213800,206700,203700,193600,195200,192500,194300,2.00E+05,196900,203800,198900,2.02E+05,196700,201300,204700,206800,208700,199100,197100,186400,191300,1.92E+05,1.95E+05,195200,196600,196700,194600,1.95E+05,196200,199300,199800,198200,201700,202600,207200,201200,200100,206700,211900,214600,206700,203900,205200,211400,214900,2.11E+05,206300,211600,215500,,
904,Butler,Ohio,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124300,128500,126500,136100,136700,139500,131800,134500,136900,1.38E+05,1.37E+05,138100,1.39E+05,135100,1.27E+05,122800,1.22E+05,131200,1.34E+05,137100,133400,133900,136500,137300,135600,139100,142500,1.50E+05,150800,150200,1.48E+05,145900,147600,142100,142400,144300,151700,151400,151600,156600,156600,156200,152800,154200,152600,151400,151600,153400,157200,157700,155900,
3200,Westmoreland,Pennsylvania,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115100,1.14E+05,114400,113600,113600,1.14E+05,1.18E+05,114300,112300,108200,1.13E+05,114300,115100,116600,114500,1.16E+05,113800,116100,113800,114900,121600,127300,126600,118300,116600,117900,118600,117200,123200,125200,127500,118500,118100
